canonical_smiles,pIC50
O=C(COc1cccc(Br)c1)NCCc1nc2ccccc2[nH]1,6.096910013008056
O=C(COc1cccc2ccccc12)NCCc1nc2ccccc2[nH]1,5.2839966563652006
O=C(COc1ccccc1)NCCc1nc2ccccc2[nH]1,4.962573502059376
O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,6.096910013008056
O=C(COc1ccccc1Cl)NCCc1nc2ccccc2[nH]1,5.522878745280337
O=C(COc1ccccc1F)NCCc1nc2ccccc2[nH]1,5.275724130399211
O=C(COc1ccccc1I)NCCc1nc2ccccc2[nH]1,5.795880017344075
O=C(COc1ccccc1[N+](=O)[O-])NCCc1nc2ccccc2[nH]1,4.87942606879415
O=C(COc1ncnc2cc(Cl)ccc12)Nc1ccccc1Cl,5.0
O=C(CSCc1ccc(Cl)cc1)c1ccco1,4.0713337517843655
O=C(CS[n+]1cc(-c2ccc(F)cc2)cs1)NC(=O)NCc1ccco1.[Cl-],4.221848749616356
O=C(CSc1ccccc1)NCCc1nc2ccccc2[nH]1,4.4156687756324695
O=C(CSc1nc2ccccc2[nH]1)Nc1ncc([N+](=O)[O-])s1,5.522878745280337
O=C(CSc1nnc(-c2ccccc2)o1)N1CCN(c2ccccc2)CC1,4.372363747448347
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cc[nH]n2)cc1,6.136677139879544
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1,6.537602002101044
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cccc(C(=O)O)c2)cc1,6.236572006437063
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,5.787812395596042
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,4.787812395596042
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,6.886056647693163
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cncnc2)cc1,6.136677139879544
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,7.387216143280264
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,7.2839966563652
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)O)cc1,6.337242168318426
O=C(Cc1ccc(F)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,6.920818753952375
O=C(Cc1ccc(F)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,6.764471553092451
O=C(Cc1ccc2ccccc2c1)NNC(=O)c1ccc([N+](=O)[O-])o1,4.6020599913279625
O=C(Cc1ccccc1)Nc1cc(Cl)ccc1Sc1ccccc1,4.434152181326483
O=C(Cn1c(=O)oc2ccccc21)Nc1oc(-c2ccccc2)c(-c2ccccc2)c1O,4.5713337517843655
O=C(Cn1nnc(N2CCCC2)n1)N/N=C/c1ccncc1,5.0
O=C(N/N=C/c1c(-c2ccccc2)no[n+]1[O-])c1ccc([N+](=O)[O-])cc1,4.82102305270683
O=C(N/N=C/c1cc(Br)cs1)c1cnc2ccccc2c1,4.519999959791458
O=C(N/N=C/c1ccc(-c2ccc(Cl)cc2)o1)c1ccccc1O,4.0
O=C(N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc2ccccc2c1,5.219999701663429
O=C(N/N=C/c1ccc(-c2ccccc2Cl)o1)c1cc2ccccc2cc1O,6.219999701663429
O=C(N/N=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1)c1ccccc1O,4.70000006855703
O=C(N/N=C/c1ccc(C(=O)O)o1)c1cccc([N+](=O)[O-])c1,3.48000000194449
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc2ccccc2cc1O,5.219999701663429
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cccc([N+](=O)[O-])c1,5.300000202445418
O=C(N/N=C/c1ccc2c(c1)OCO2)c1nc(-c2ccc(Br)cc2)no1,7.522878745280337
O=C(N/N=C/c1ccnc2ccccc12)c1ccccc1O,4.519999959791458
O=C(NC(=S)Nc1ccc(O)cc1)c1sc2ccccc2c1Cl,5.0
O=C(NC(=S)Nc1ncccc1OCc1ccccc1)c1cccn1S(=O)(=O)c1ccccc1,5.522878745280337
O=C(NCc1ccco1)C1Cc2c(F)cccc2CN1,4.585026652029182
O=C(NCc1ccco1)C1Cc2ccccc2CN1,5.522878745280337
O=C(NCc1csc(-c2cccs2)n1)C1=Cc2ccccc2OC1,5.0
O=C(NNC(=O)c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])o1,4.301029995663981
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)C(=O)[C@@H]1CO1)OCc1ccccc1,8.0
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)C(=O)[C@H]1CO1)OCc1ccccc1,6.0
O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@@H]1CCCC[C@H]1C(=O)c1ccc(Cl)cc1,7.301029995663981
O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@H]1CCCC[C@@H]1C(=O)c1ccc(Cl)cc1,4.0
O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccc2)no1,5.698970004336019
O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccn2)no1,5.221848749616356
O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2cccnc2)no1,6.0
O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccncc2)no1,5.301029995663981
O=C(Nc1cc(Cl)ccc1Sc1ccccc1)c1ccc([N+](=O)[O-])cc1,4.351639989019068
O=C(Nc1cc(Cl)ccc1Sc1ccccc1)c1ccccc1,4.304518323509803
O=C(Nc1ccc(/N=N/c2ccccc2)cc1)c1cccc(Cl)c1,4.920818753952375
O=C(Nc1ccc(Cl)cc1)Nc1csc(-c2ccc(C(F)(F)F)cc2)n1,5.920818753952375
O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)NC1CCCC1,5.0
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,4.661196523639753
O=C(Nc1cccnc1)NC1CCN(Cc2ccccc2)CC1,4.0
O=C(Nc1csc2ccccc12)NC1Cc2ccccc2C1,5.0
O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCCCCC3)cc2)cs1)c1cccs1,4.5713337517843655
O=C(Nc1nc(-c2cccc(Br)c2)cs1)Oc1ccccc1,4.522878745280337
O=C(Nc1nc(-c2cccs2)cs1)c1ccc(S(=O)(=O)N2CCCC2)cc1,4.5713337517843655
O=C(O)C/C(=C\c1cccc(C(F)(F)F)c1)c1nc2ccccc2s1,3.823908740944319
O=C(O)C/C(=C\c1cccc(F)c1)c1nc2ccccc2s1,3.9208187539523753
O=C(O)C/C(=C\c1cccc(O)c1)c1nc2ccccc2s1,3.283996656365201
O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,4.414283049528496
O=C(O)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,2.828566099056992
O=C(O)CCC1=C(CCC(=O)O)C(=O)c2ccccc2C1=O,4.301029995663981
O=C(O)CCCC1=C(CCCC(=O)O)C(=O)c2ccccc2C1=O,4.301029995663981
O=C(O)CCCCC1=C(CCCCC(=O)O)C(=O)c2ccccc2C1=O,4.301029995663981
O=C(O)CCCCCC1=C(CCCCCC(=O)O)C(=O)c2ccccc2C1=O,4.301029995663981
O=C(O)c1c(O)cccc1CCCCCCCCCCO,3.619788758288394
O=C(O)c1c(O)cccc1CCCCCCCCO,3.6020599913279625
O=C(O)c1c(O)cccc1CCCCCCO,3.6020599913279625
O=C(O)c1ccc(CS(=O)(=O)NCB(O)O)cc1,3.3010299956639813
O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1ccc(O)cc1)C(=O)O)C2=O,2.0
O=C(Oc1cccnc1)c1cc2ccccc2oc1=O,4.100329725273209
O=C(SCc1ccco1)c1csc(C2COc3ccccc3O2)n1,5.0
O=C(c1ccc(Nc2nc(NCCCO)c3ccccc3n2)cc1)N1CCOCC1,4.823908740944319
O=C(c1ccc(Nc2nc(NCCN3CCOCC3)c3ccccc3n2)cc1)N1CCOCC1,4.869666231504994
O=C(c1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1)N1CCOCC1,5.154901959985743
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,4.198708280030201
O=C(c1ccccc1)c1cn(CC(=O)N2CCCC2)c2ccccc12,4.0713337517843655
O=C1/C(=C/C=C/c2ccco2)CCC/C1=C\C=C\c1ccco1,4.431798275933005
O=C1/C(=C/c2ccc(Cn3cc(-c4ccccc4)nn3)cc2)CC/C1=C\c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,4.0
O=C1/C(=C/c2ccc(Cn3cc(CCO)nn3)cc2)CC/C1=C\c1ccc(Cn2cc(CCO)nn2)cc1,4.0
O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CC/C1=C\c1ccc([N+](=O)[O-])cc1,4.0
O=C1/C(=C/c2ccc[nH]2)CC/C1=C\c1ccc[nH]1,4.0
O=C1/C(=C/c2ccc[nH]2)CCC/C1=C\c1ccc[nH]1,4.0
O=C1/C(=C/c2cccc3cnccc23)CC/C1=C\c1cccc2cnccc12,4.0
O=C1/C(=C/c2cccc3cnccc23)CCC/C1=C\c1cccc2cnccc12,4.0
O=C1/C(=C/c2ccccc2)CC/C1=C\c1ccccc1,4.0
O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1,4.339134521996131
O=C1/C(=C/c2ccnc3ccccc23)CC/C1=C\c1ccnc2ccccc12,4.0
O=C1/C(=C/c2ccnc3ccccc23)CCC/C1=C\c1ccnc2ccccc12,4.0
O=C1/C(=C/c2ccncc2)CC/C1=C\c1ccncc1,4.0
O=C1/C(=C/c2ccncc2)CCC/C1=C\c1ccncc1,4.832682665251824
O=C1C(=Cc2ccc([N+](=O)[O-])o2)C(=O)N(Cc2ccccc2)S(=O)(=O)N1Cc1ccccc1,4.886056647693163
O=C1C(=Cc2ccc([N+](=O)[O-])o2)C(=O)N(Cc2ccccc2)[SH](=O)(O)N1Cc1ccccc1,4.886056647693163
O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccc(Cl)cc21,4.096910013008056
O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccc(F)cc21,5.0
O=C1C(=O)N(C(=O)OCc2ccccc2)c2ccccc21,5.0
O=C1C(=O)N(C(=O)c2ccccc2)c2ccccc21,5.0
O=C1C(=O)N(Cc2ccc(Cl)cc2)c2ccc(Cl)cc21,5.221848749616356
O=C1C(=O)N(Cc2ccccc2)c2ccc(Cl)cc21,4.045757490560675
O=C1C(=O)N(Cc2ccccc2)c2ccc(I)cc21,4.045757490560675
O=C1C(=O)N(Cc2ccccc2)c2ccccc21,5.0
O=C1C(=O)N(S(=O)(=O)c2ccccc2)c2ccccc21,5.0
O=C1C(=O)N(c2ccccc2)c2ccccc21,5.0
O=C1C(Cl)=C(N(C(=O)CCl)C(=O)CCl)C(=O)c2ccccc21,4.3979400086720375
O=C1C(Cl)=C(N(C(=O)c2cccc(Cl)c2)C(=O)c2cccc(Cl)c2)C(=O)c2ccccc21,5.096910013008056
O=C1C(Cl)=C(N2C(=O)CCC2=O)C(=O)c2ccccc21,5.221848749616356
O=C1C(Cl)=C(N2C(=O)c3ccccc3C2=O)C(=O)c2ccccc21,4.920818753952375
O=C1C=C(Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C(=O)c2ccccc21,5.200659450546418
O=C1C=CC2=C(Oc3c(ccc(O)c3O)/C2=C\C=C(O)O)C1=O,3.998485264723191
O=C1CC(Sc2ccc(Cl)cc2)C(=O)N1Cc1ccncc1,5.0
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1NCCCNCCCNC1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,4.2441251443275085
O=C1Nc2ccc(Br)cc2C1=O,5.0
O=C1Nc2ccc(Cl)cc2C1=O,5.0
O=C1Nc2ccc(F)cc2C1=O,5.0
O=C1Nc2ccc(I)cc2C1=O,5.0
O=C1Nc2ccc(OC(F)(F)F)cc2C1=O,5.0
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,5.0
O=C1Nc2ccccc2C1=O,5.0
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc12,5.017728766960431
O=C1c2ccccc2C(=O)N1Cc1csc(-c2cccs2)n1,5.3872161432802645
O=C1c2ccccc2S(=O)(=O)N1Cc1nc2ccccc2s1,5.259637310505756
O=CCCCCCCCc1cccc(O)c1C(=O)O,3.6020599913279625
O=Cc1c(OCC(=O)NCCc2nc3ccccc3[nH]2)ccc2ccccc12,4.869666231504994
O=Cc1ccc(OC(F)F)c(O)c1,5.0
O=P(O)(O)C(CNC1CCCCC1)P(=O)(O)O,5.998657843505136
O=P(O)(O)C(CNCc1ccccc1)P(=O)(O)O,5.5
O=P(O)(O)C(CNN1CCCC1)P(=O)(O)O,5.600682962862756
O=P(O)(O)C(CNN1CCCCC1)P(=O)(O)O,5.770322003287138
O=P(O)(O)C(CN[C@@H](CO)c1ccccc1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(CNc1cccc(-c2ccccc2)c1)P(=O)(O)O,5.670395106339825
O=P(O)(O)C(Cc1cccc(-c2ccccc2)c1)S(=O)(=O)O,3.5214393741071595
O=P(O)(O)C(NC1CC1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(Nc1ccc(Cl)cc1Cl)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(Nc1ccc(F)c(-c2ccccc2)c1)P(=O)(O)O,5.440046720238474
O=P(O)(O)C(Nc1ccc2ccccc2c1)c1ccccc1,3.292429823902064
O=P(O)(O)C(Nc1cccc(-c2ccc(F)c(F)c2)c1)P(=O)(O)O,5.737394027609958
O=P(O)(O)C(Nc1cccc(-c2ccc(O)nc2)c1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(Nc1cccc(-c2ccccc2)c1)P(=O)(O)O,5.837160464759116
O=P(O)(O)C(Nc1cccc(-c2ccccc2)c1)c1ccccc1,2.2533658010624213
O=P(O)(O)C(Nc1cccc(Br)c1)P(=O)(O)O,6.021517988482856
O=P(O)(O)C(Nc1cccc(CO)c1)P(=O)(O)O,5.2504177932333365
O=P(O)(O)C(Nc1cccc2ccccc12)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.628932137728264
O=P(O)(O)C(Nc1cccc2ccccc12)c1ccc(C(F)(F)F)cc1,3.537602002101044
O=P(O)(O)C(Nc1cccc2ccccc12)c1ccc(Cl)cc1,3.1487416512809245
O=P(O)(O)C(Nc1cccc2ccccc12)c1ccccc1,3.3279021420642825
O=P(O)(O)C(Nc1ccccc1)c1ccccc1,2.1249387366083
O=P(O)(O)C(Nc1ccccc1-c1ccccc1)c1ccccc1,3.2006594505464183
O=P(O)(O)C(Nc1ncccc1OCc1ccccc1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(CC12CC3CC(CC(C3)C1)C2)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(CNc1ccncc1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(C[n+]1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O,5.640082036340232
O=P(O)(O)C(O)(C[n+]1cccc(-c2ccccc2)c1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(C[n+]1ccccc1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(Cc1cccc(-c2ccc(O)nc2)c1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,5.545037804974086
O=P(O)(O)C(O)(Cc1ccncc1)P(=O)(O)O,4.898608625328038
O=P(O)(O)C(O)(Cn1cnc(-c2ccccc2)c1)P(=O)(O)O,5.739964408466519
O=P(O)(O)C(O)(Cn1cnc2ccccc21)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(NC1CCCCCC1)P(=O)(O)O,3.5214393741071595
O=P(O)(O)C(O)(c1cccc(-c2ccccc2)c1)P(=O)(O)O,5.003728481423779
O=P(O)(O)CNc1cccc(-c2ccccc2)c1,3.5214393741071595
O=S(=O)(/C=C/c1ccc2c(c1)no[n+]2[O-])c1ccccc1,4.301029995663981
O=S(=O)(/C=C\c1ccc2c(c1)no[n+]2[O-])c1ccccc1,4.301029995663981
O=S(=O)(Cc1ccccc1)NCB(O)O,3.3010299956639813
O=S(=O)(Cc1ccco1)Cc1nc(-c2ccccc2)cs1,5.42021640338319
O=S(=O)(Cc1noc(-c2ccc(Cl)cc2)n1)c1ccccn1,5.619788758288394
O=S(=O)(Cc1noc(-c2cccs2)n1)c1ccc(F)cc1,5.0
O=S(=O)(Cc1noc(-c2ccno2)n1)Cc1ccco1,5.346787486224656
O=S(=O)(Cc1noc(CSc2ccc(Cl)cc2)n1)c1ccccn1,5.0
O=S(=O)(O)CCCSc1nc2ccccc2s1,4.481486060122113
O=[N+]([O-])c1ccc(/C=N/Nc2nccc(C(F)(F)F)n2)cc1,4.0
O=[N+]([O-])c1ccc(C(Nc2cccc3ccccc23)P(=O)(O)O)cc1,3.677780705266081
O=[N+]([O-])c1cccc(-c2csc(N/N=C/c3ccccn3)n2)c1,5.886056647693163
O=[N+]([O-])c1cccc(NC(P(=O)(O)O)P(=O)(O)O)c1,5.777101422627081
O=[N+]([O-])c1ccccc1S(=O)(=O)NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1,4.0713337517843655
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,3.740217249559745
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3.847711655616944
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,4.372363747448347
O=c1c(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3.853871964321762
O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,3.826813731587726
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.185774370195562
O=c1ccc2ccc(O)cc2o1,3.210010566587306
O=c1ccc2ccccc2o1,3.160000609491408
O=c1oc(-c2ccccc2)ns1,5.0
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,3.925698672596953
OCC(CO)NCc1ccc(-c2ccc(Br)cc2Cl)o1,3.826813731587726
OCC(CO)NCc1ccc(-c2ccc(Cl)c(C(F)(F)F)c2)o1,3.876148359032914
OCCCNc1ccnc2cc(Cl)ccc12,4.552841968657781
OCCCNc1nc(NCc2ccccc2)c2ccccc2n1,4.657577319177793
OCCCNc1nc(Nc2ccc(Cl)cc2)nc2ccccc12,5.136677139879544
OCCCNc1nc(Nc2cccc(F)c2)c2ccccc2n1,4.6020599913279625
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.132532512140949
OCCNCc1ccc(-c2ccc(Br)cc2Cl)o1,4.292429823902063
OCCNc1ccnc2cc(Cl)ccc12,4.207608310501746
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,3.2441251443275085
OCc1ccc(-c2cc(-c3ccc4c(c3)OCO4)no2)cc1,4.0
Oc1cc(-c2ccc(Cl)c(Cl)c2)[nH]n1,4.5713337517843655
Oc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1,4.7447274948966935
Oc1cccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)c1,4.7447274948966935
S=C(NCCN1CCOCC1)N1CCC(c2cccc(Br)c2)=N1,5.0
S=C(NCc1ccco1)N1CCC(c2cccc(Br)c2)=N1,5.0
S=C(Nc1cccc(Cl)c1)N1CCC(c2cccc(Br)c2)=N1,6.0
S=C(Nc1ccccc1)N1CCC(c2cccc(Br)c2)=N1,5.0
S=C(Nc1ccccc1)NC1CCN(Cc2ccccc2)CC1,4.481486060122113
S=C(Nc1cccnc1)NC1CCN(Cc2ccccc2)CC1,5.740616249872119
S=C([S-])OC1CC2CC1C1CCCC21.[K+],4.022878745280337
[N-]=[N+]=NCc1ccc(/C=C2\CC/C(=C\c3ccc(CN=[N+]=[N-])cc3)C2=O)cc1,4.0
[O-][NH+]1c2ccc(O)cc2[NH+]([O-])c2cc(Cl)c(Cl)cc21,4.585026652029182
[O-][n+]1c2ccc(O)cc2[n+]([O-])c2cc(Cl)c(Cl)cc21,4.585026652029182
[O-][n+]1onc2ccc(/C=N/N=C/c3ccc(O)c(Br)c3)cc21,4.136677139879544
[O-][n+]1onc2ccc(/C=N/N=C/c3ccc(O)cc3)cc21,4.0
[O-][n+]1onc2ccc(/C=N/N=C/c3ccccc3O)cc21,4.167491087293763
[O-][n+]1onc2ccc(/C=N/NC(=S)Nc3ccccc3)cc21,4.107905397309519
c1ccc(-c2cc3c(NCC4COc5ccccc5O4)ncnc3s2)cc1,4.920818753952375
c1ccc(CNc2nc(Nc3ccccc3)nc3ccccc23)cc1,5.0713337517843655
c1ccc(CNc2nc(Nc3nccs3)nc3ccccc23)cc1,4.795880017344075
c1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1,4.853871964321762
c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,4.661543506395395
c1ccc2cc(CNCCCCNCCCNCc3ccc4ccccc4c3)ccc2c1,5.022276394711152
